accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-210.1952,-453.4411,-266.1741,-20431.2578,18707.5078,-10141.2539
-176.4127,-425.2687,-256.8443,-20431.2578,18707.5078,-1548.7506
-119.0923,-277.3943,-16.3424,-37660.0156,-51511.2656,83895.0312
-337.9466,-1.4635,177.3274,-33118.7617,-154000.0625,210183.8281
-662.5996,501.0658,302.8836,-43242.5156,-246321.3281,286685.1250
-1187.0205,1014.4495,505.0905,63551.2734,-286685.1250,286685.1250
-1246.5362,1632.0465,1321.2967,47670.0195,-219318.8281,286685.1250
-15.8546,-275.7478,-184.1571,8837.5029,-15618.7548,38062.5156
-2.5611,-199.7678,-126.8977,8925.0029,-28551.2617,56638.7695
-203.6094,-4.3905,120.0680,-16152.5048,-127155.0390,185578.8281
-704.4924,427.8299,318.0674,-67243.7734,-260295.1093,286685.1250
-1060.6105,888.1616,529.8480,29365.0097,-286685.1250,286685.1250
-1128.4804,1222.8763,1294.0998,106373.7890,-281513.8750,286685.1250
-971.0932,696.3822,917.2487,-53270.0156,-146072.5625,182560.0625
-383.6200,-411.7923,-283.5531,26337.5097,34195.0117,-17543.7558
-395.0231,-405.5115,-262.5153,23537.5078,31587.5097,-15347.5058
-343.0078,-245.5631,54.2105,17622.5058,-12915.0048,28700.0117
-242.0263,-4.7564,185.3157,-43715.0156,-108692.5390,119901.2968
-728.4571,852.0010,348.6789,-50435.0156,-253435.1093,279623.8437
-1188.3011,1321.3575,765.5935,80290.0312,-286685.1250,286685.1250
-1039.8778,1118.9068,845.3542,62431.2734,-244501.3281,286685.1250
-748.9462,1062.4400,862.5504,47206.2656,-59587.5195,135292.5468
-273.9184,-270.8085,-193.7308,-15347.5058,23485.0078,-35087.5117
-238.3066,-287.8217,-200.6215,-15347.5058,23485.0078,-35087.5117
-135.8006,-117.6288,-176.4737,22303.7578,-51432.5195,68425.0234
-256.2345,205.4388,365.0213,-32681.2617,-122202.5390,160527.5625
-855.9036,1057.5617,708.3951,-22347.5078,-257223.8437,286685.1250
-1707.1118,1321.1746,1165.1899,141268.7968,-286685.1250,286685.1250
-175.4371,5.6101,-154.0334,34702.5117,30336.2617,-24088.7597
-155.1310,-88.0539,-139.4594,35936.2617,19512.5078,-4226.2514
-122.2632,-274.0404,-268.6742,-38885.0117,-35385.0117,80176.2734
-226.1108,-84.2732,-35.0630,3631.2514,-84840.0312,133455.0625
-755.2270,929.9934,459.4171,-40110.0156,-172147.5625,234071.3281
-1498.2581,1290.6241,789.4973,40066.2617,-276333.8437,286685.1250
-1375.1412,1213.9733,1108.7841,60436.2695,-259901.3281,286685.1250
81.8950,-116.5922,-104.5183,-51686.2656,-28665.0097,60357.5234
92.8713,1.4635,-69.2114,-43907.5156,-42192.5117,78102.5234
-260.2591,152.6918,28.5383,-10255.0039,-138521.2968,204242.5781
-719.7981,193.7308,262.8812,3718.7517,-191213.8281,278031.3437
-967.0077,787.1801,269.7109,49463.7656,-243250.0625,286685.1250
-967.5565,1254.8294,661.8679,13265.0048,-252437.6093,286685.1250
-614.6701,1096.4055,1216.7783,50470.0195,-191861.3281,278180.0937
-487.9553,854.8061,385.5713,23388.7578,-86493.7812,79773.7734
-409.3532,-164.1559,-203.9753,-42367.5195,-4366.2514,-1907.5007
-411.6704,-196.1700,-204.0973,-20370.0078,-12083.7539,10482.5039
-390.9375,-300.1395,-113.4213,-15820.0068,-89005.0312,108683.7968
-493.3825,23.9648,68.7235,12075.0048,-133131.2968,155330.0625
-1008.9614,1055.5494,218.6713,36548.7617,-225417.5781,286527.5937
-1446.1209,1102.6252,602.1693,20133.7578,-231358.8437,286685.1250
-778.1552,822.8530,836.3293,75083.7812,-173871.3125,286685.1250
-314.4696,-305.2008,-94.4567,-1312.5003,-4926.2514,26512.5097
-326.4215,-285.0167,-72.1993,-14516.2558,-13790.0048,38062.5156
-387.2177,-42.5025,-115.0677,6982.5024,-89363.7812,137366.2968
-765.6545,365.2652,350.6912,-59543.7734,-193331.3281,279842.5937
-1016.9496,809.0107,358.9234,7761.2529,-252341.3437,286685.1250
-762.4226,727.9083,725.2253,79730.0312,-226922.5781,286685.1250
-488.1992,1315.1378,875.9047,-25103.7597,-180101.3281,248202.5781
-436.9158,-234.0380,-267.4546,-28568.7597,18506.2578,-29330.0117
-411.9143,-299.5907,-267.4546,-29338.7597,12740.0048,-19372.5078
-266.6010,-283.4312,-103.5426,33775.0117,-36828.7656,54311.2695
-234.8308,-332.5804,-288.5534,16861.2578,-90667.5390,117153.7968
-530.0310,388.8642,179.3397,-25900.0097,-156852.5468,195431.3125
-1024.2672,1160.6166,856.6354,47923.7695,-236871.3281,286685.1250
-1318.3696,1233.7915,978.9596,145932.5625,-244685.1093,286685.1250
-698.4555,-156.8994,-190.8038,-8977.5029,58371.2695,-113653.7890
-681.3812,-104.5183,-148.5453,3255.0012,58047.5195,-111212.5390
-546.1294,-81.6511,-41.8317,-9686.2539,29575.0136,-52508.7695
-318.9210,-246.1729,-217.0249,24893.7597,-39173.7656,51966.2695
-414.9023,145.9841,60.7962,-10246.2539,-127443.7968,152363.8125
-784.9239,821.9992,591.6199,18138.7558,-207725.0781,279588.8437
-1270.5618,1155.8601,1062.9279,107940.0312,-277733.8437,286685.1250
-617.5361,-162.8754,-153.3016,26687.5097,59640.0195,-83072.5312
-552.3493,-156.3506,-136.5323,26687.5097,59640.0195,-83072.5312
-418.8659,-286.6631,-263.3691,-16161.2568,33617.5156,-58782.5234
-160.5581,82.6268,22.4403,-3526.2514,-36268.7617,29995.0097
-555.3373,455.5754,162.8144,-16747.5058,-177310.0625,202650.0625
-1034.4505,558.4473,368.2532,30738.7578,-269456.3750,286685.1250
-1285.3189,1085.4901,923.8954,21017.5097,-286685.1250,286685.1250
-280.3822,188.9135,96.6520,-3123.7509,52920.0195,-54223.7695
-196.4749,188.9135,96.6520,-17438.7558,38211.2656,-34151.2617
-156.7165,14.2081,11.4641,34221.2617,-69405.0234,97982.5390
-301.9689,-255.7466,-185.8035,8662.5029,-160615.0625,196603.8281
-460.7586,613.2066,196.6578,-35.0000,-189595.0781,217490.0781
-949.9335,1513.2590,1270.6839,72800.0312,-254073.8437,286685.1250
-922.3710,1366.4821,1100.6740,49008.7656,-251912.6093,286685.1250
-378.3148,46.6491,7.4395,-39707.5156,2065.0009,2870.0009
-396.3036,143.2401,52.7470,-76711.2734,-12118.7548,22478.7578
-456.6730,257.1492,-123.4218,-6912.5024,-105227.5390,130515.0468
-1043.7194,499.9682,353.8012,-7140.0029,-254056.3593,286685.1250
-949.8726,456.1852,283.1263,64548.7734,-280288.8437,286685.1250
-428.5007,982.4965,626.8659,40740.0156,-218907.5781,286685.1250
-352.9474,1158.1773,962.5562,5836.2519,-151935.0468,248220.0937
-531.4945,-10.0006,-19.6353,-10552.5048,70017.5234,-78190.0312
-531.4945,-10.0006,-19.6353,-21918.7578,62440.0195,-78190.0312
-364.2896,-86.1636,-60.7962,34098.7617,13833.7548,-11208.7548
-408.1336,87.9320,-40.7341,-15172.5058,-78076.2734,98315.0390
-763.2763,501.3707,382.0955,-7481.2534,-186550.0625,228751.3281
-1106.6500,913.2241,510.5176,106111.2890,-257766.3281,286685.1250
-114.4579,-58.4790,-197.8164,-35131.2656,60217.5234,-59832.5273
-52.5640,-107.8722,-215.3174,-30721.2597,49840.0195,-44012.5156
52.2591,33.9044,-72.6872,9240.0029,-37021.2656,56586.2734
-338.5563,4.3295,-118.2996,32795.0117,-171360.0625,175507.5468
-877.5512,602.9011,546.1905,20378.7558,-241281.3593,246925.0937
-1315.3206,1104.5766,1000.5462,49035.0195,-286685.1250,286685.1250
-1323.6138,1220.3760,1019.6327,164176.3125,-283377.5937,286685.1250
-341.9102,136.2884,64.6379,1820.0006,76492.5312,-133770.0468
-341.9102,84.7610,3.3539,1820.0006,76492.5312,-133770.0468
-62.0768,-37.3193,-257.3931,-16992.5058,13650.0048,-21218.7578
-139.3984,-7.0736,26.2210,-7953.7529,-54162.5234,86870.0312
-361.6065,135.2518,62.8695,28096.2597,-134391.2968,180232.5781
-986.3991,1023.5354,547.6539,-66990.0234,-245997.5781,286623.8437
-1479.5375,1322.8820,1149.7623,64417.5273,-286685.1250,286685.1250
-538.4461,64.0891,106.5306,-11208.7548,107345.0390,-221838.8281
-540.8853,108.7259,70.1870,-22741.2578,99128.7890,-213500.0781
-210.6830,-129.2758,-48.6614,7227.5024,27483.7597,-108123.7890
-130.9833,-284.5289,-3.9027,-28910.0097,-40223.7656,3788.7512
-174.0955,-61.9548,300.0785,-72038.7734,-98463.7812,99365.0312
-567.8990,547.1661,657.5384,-131713.7968,-210647.5781,229888.8437
-1364.3479,1067.8673,625.3414,-26136.2597,-286685.1250,286685.1250
-351.4839,160.6801,293.4928,33591.2617,58371.2695,-183627.5781
-252.3928,248.0023,326.9093,13781.2548,47005.0156,-154525.0625
40.0023,-18.7816,158.8507,-5521.2519,-30686.2617,57452.5195
-124.6414,-411.2435,270.0768,2922.5012,-101893.7890,207943.8281
-308.7985,97.1398,440.4526,-32235.0117,-166713.8125,258851.3437
-907.7360,1199.0943,849.8667,-37187.5156,-257285.0937,286685.1250
-1315.6865,1711.4414,595.4006,59158.7773,-257101.3437,286685.1250
-469.6006,183.6692,246.8437,-24010.0097,48221.2656,-201976.3281
-377.0952,93.2372,147.3257,-39497.5117,43181.2656,-177826.3281
101.2254,-283.5531,55.3691,12057.5039,9730.0039,-49656.2695
174.2175,-443.4406,468.9298,-19337.5078,-55798.7695,85303.7812
-259.5274,272.2110,540.3364,-72038.7734,-149283.7968,254948.8437
-1105.9182,1167.7510,453.3192,-30441.2636,-250740.1093,286685.1250
-1296.2952,957.1900,508.7492,-3430.0012,-188405.0781,286685.1250
-470.4543,-215.4394,-341.9102,56656.2695,90492.5312,-239820.0781
-475.5766,-231.2330,-316.1770,82530.0234,99207.5390,-238472.5937
-121.7754,216.3541,282.3945,8855.0029,89083.7812,-121992.5390
93.6640,-174.3394,944.9942,54363.7695,-49052.5156,126061.2968
-413.8656,-125.1293,764.3739,-75171.2812,-126131.2890,221287.5781
-823.2798,505.3344,486.3699,5600.0019,-207278.8125,286685.1250
-1305.7469,1147.7500,387.6446,-76046.2734,-203595.0781,286685.1250
-601.9254,335.9343,9.8786,53873.7695,102007.5312,-241535.0781
-601.9254,335.9343,9.8786,53873.7695,102007.5312,-241535.0781
5.3052,-54.4544,424.2931,59211.2734,68302.5234,-119341.2890
88.2978,-172.0832,716.1394,40328.7656,-463.7502,24850.0097
-144.7036,-133.8493,519.1157,-58992.5234,-86021.2812,205703.8281
-695.1625,857.9159,512.2250,-100038.7890,-118308.7968,286685.1250
-1435.2058,1324.5895,563.3865,14113.7548,-156240.0468,286685.1250
-759.8004,293.4318,284.7117,-38237.5117,122771.2890,-199001.3281
-759.8004,293.4318,284.7117,-38237.5117,122771.2890,-199001.3281
-138.0569,-65.3697,-33.2336,-1513.7506,75416.2812,-44310.0195
17.0742,-235.1967,-179.4617,60383.7695,40057.5117,48466.2695
-110.3723,294.4074,340.9955,16266.2568,-40013.7656,146090.0625
-698.7603,852.7327,827.1215,52815.0195,-179873.8281,286483.8437
-354.7159,341.5444,-123.9097,-44161.2656,132790.0625,-126280.0390
-263.0641,225.5619,-196.2920,-10237.5039,125413.7968,-104483.7890
136.2884,229.0987,-340.4468,-53165.0195,45412.5156,49796.2656
28.3553,76.2849,-79.5778,68705.0234,-39795.0156,145232.5625
-289.5901,418.1952,117.2020,69790.0234,-128318.7968,211750.0625
-1037.4995,1249.5850,447.3432,48807.5195,-246872.5781,286685.1250
-1620.2775,1639.1202,1058.3544,77918.7812,-280612.5937,286685.1250
-261.3568,136.6543,-264.5277,-14542.5039,127155.0390,-99750.0390
-261.3568,136.6543,-264.5277,-14542.5039,127155.0390,-99750.0390
-25.3673,203.8534,-174.4614,-17412.5058,58161.2695,-33687.5078
-48.4784,406.8530,-92.1395,25462.5097,-73018.7812,93528.7890
-418.0732,592.7785,-62.3817,-6028.7519,-166705.0625,191248.8281
-836.3904,1251.7803,544.6049,89853.7812,-225496.3281,280892.6250
-1134.5784,1838.5831,1190.0085,149686.2968,-277576.3750,286685.1250
-1098.1739,897.9184,492.9556,11095.0039,-238350.0781,286685.1250
-392.6449,572.6554,50.9176,-23012.5097,153562.5625,-159197.5625
-332.5804,515.8837,-32.6239,-32340.0117,142905.0625,-138258.7968
97.8716,162.1436,-229.0377,24403.7597,79878.7812,-12486.2548
64.6379,346.3007,-122.8730,31893.7617,-18628.7578,99890.0390
-264.2227,609.4868,19.6353,735.0003,-121975.0390,181763.8125
-704.3704,1189.9475,331.2998,78207.5312,-210857.5781,275537.6250
-1255.8050,1937.5522,759.9834,127303.8046,-255403.8437,286685.1250
-307.9448,169.7660,194.8894,-38167.5156,45272.5156,-132282.5468
-307.9448,169.7660,194.8894,-42122.5156,29933.7617,-114231.2968
-222.2081,-60.7353,355.2037,-49525.0195,-80701.2812,19888.7578
-380.8150,-118.1776,171.1075,-79012.5312,-153247.5468,88156.2812
-831.8169,887.4299,366.7287,-57382.5234,-229328.8281,212668.8281
-1241.2310,1417.1558,701.5654,17228.7578,-271127.5937,286685.1250
-1212.7536,1318.3087,655.2822,37056.2617,-196761.3281,286685.1250
-392.7669,289.1632,284.7727,-18760.0078,66841.2734,-143543.7968
-360.4479,275.9917,327.4581,-34405.0156,59158.7773,-123707.5468
-84.7610,-169.0343,109.9454,2528.7507,2677.5009,-70.0000
-169.6441,-252.8196,131.9589,332.5001,-71592.5234,96853.7812
-438.1354,496.0046,638.6349,-26740.0117,-134365.0468,205353.8281
-867.1848,1221.2908,941.3355,35481.2656,-217481.3437,286685.1250
-983.5940,822.1212,562.9597,-20527.5078,-214567.5937,286685.1250
-487.2846,172.6930,592.4126,-53698.7695,107310.0468,-175113.8281
-456.8559,40.2463,448.3189,-60191.2773,95532.5390,-153273.8125
-5.6101,-55.6740,437.1596,-7428.7519,19302.5078,-13203.7548
57.6253,-467.5883,184.9498,-8146.2524,-52885.0195,83440.0312
-107.5673,115.6165,719.1884,-68661.2734,-113925.0468,150972.5625
-727.6035,987.3748,954.4460,-46515.0156,-238945.0781,285390.0937
-1418.6802,1281.4161,624.8536,48632.5195,-269473.8437,286685.1250
31.7701,324.7751,681.8691,22015.0078,40827.5156,-120268.8046
31.7701,324.7751,681.8691,22015.0078,40827.5156,-120268.8046
283.5531,-49.1492,420.1465,10561.2539,-77533.7812,89197.5312
-291.0536,95.0665,424.3541,-4760.0019,-156791.2968,245595.0937
-458.9292,316.9088,591.6809,23546.2597,-165095.0625,286685.1250
-867.7336,1231.7792,906.2725,6720.0024,-176767.5625,286685.1250
-988.4114,1261.8420,1064.2695,30870.0117,-127522.5468,286685.1250
-273.3087,158.7898,540.9462,58633.7734,101500.0390,-195763.8125
-273.3087,158.7898,540.9462,40626.2656,91778.7812,-195763.8125
316.7868,-186.2304,639.6105,27755.0097,-358.7501,-3158.7512
-8.5371,177.2664,601.5595,-59867.5234,-94150.0312,164736.3125
-702.6019,410.9387,553.8738,98980.0390,-132265.0468,286685.1250
-1352.5179,1101.8325,466.4907,32383.7617,-191388.8125,286685.1250
-1165.3729,479.5402,261.6617,14463.7558,-121607.5312,286685.1250
-246.1119,124.3975,338.7393,20798.7558,43085.0156,-173976.3125
-209.4025,-22.0135,330.6900,13405.0039,36128.7617,-148417.5468
201.3532,-225.0131,375.2658,-665.0003,-9108.7529,7035.0029
23.1721,-197.5725,353.5572,-15443.7548,-64190.0195,146273.7968
-673.8809,516.3106,831.9388,-24237.5097,-116410.0468,285556.3125
-1400.0207,946.0919,347.0325,-6763.7524,-135625.0468,286685.1250
-1498.5631,998.2899,664.4290,-393.7502,-112166.2968,286685.1250
-470.6372,-161.2899,472.4666,28490.0097,38718.7617,-176846.3125
-438.9281,-69.1504,523.4452,9695.0039,31613.7617,-159757.5625
-161.1070,39.0876,693.6381,-11235.0039,-17990.0078,-14455.0048
-211.5977,-803.3396,283.4312,-19346.2558,-68556.2734,128966.2968
-301.3591,37.3193,365.0823,-31500.0117,-33862.5078,124915.0390
-1014.6324,1475.0860,565.8257,-31473.7617,-56551.2695,286370.0937
-1756.9927,1245.9263,748.5194,67235.0312,-109515.0390,286685.1250
-896.8206,763.6422,336.3001,-13903.7548,170275.0625,-286413.8437
-896.8206,763.6422,336.3001,32068.7617,170275.0625,-286413.8437
-94.5177,333.7390,-76.4679,-8531.2539,131223.7812,-84157.5312
196.5968,-11.0372,228.9158,51318.7695,69055.0234,69877.5234
11.2202,72.5652,254.9539,71548.7734,-30362.5097,156502.5625
-481.7964,841.9395,699.3092,13273.7548,-167020.0625,275038.8437
-999.8755,1211.0462,1065.4890,117040.0468,-270558.8750,286685.1250
-1512.5273,1527.8941,1196.4113,88865.0312,-277812.5937,286685.1250
2.2562,230.2573,-126.6537,-17430.0058,68503.7734,-114502.5390
47.1369,96.8959,-203.7924,3430.0012,60672.5234,-96958.7890
156.2896,182.4497,73.4189,-20702.5078,-1155.0003,15391.2568
-125.8000,2.6221,-9.8176,67856.2734,-95506.2890,151383.7968
-411.7314,507.3467,287.6387,-5451.2519,-151593.8125,226905.0781
-953.9581,1527.9550,787.1192,52928.7656,-217665.0781,286685.1250
-1440.5109,1997.5556,1252.2683,141513.7968,-276482.5937,286685.1250
-928.1030,615.6457,288.4315,-7796.2529,192920.0625,-286685.1250
-872.9169,563.9963,216.6590,14245.0048,188851.3125,-286685.1250
-611.0723,296.4197,150.7405,4585.0019,151532.5625,-238315.0937
-94.5177,298.8589,129.0929,-22391.2578,95943.7812,-130007.5468
196.6578,-50.1859,-68.9674,23170.0078,-17806.2578,43111.2656
-120.9217,238.6725,128.6051,17745.0078,-114948.7968,159267.5625
-736.2015,727.6035,443.8064,33083.7617,-211251.3281,285468.8437
-1411.0581,1489.7821,846.1470,45823.7656,-275572.5937,286685.1250
-618.5117,391.3644,206.2925,-36128.7617,128896.2890,-229880.0781
-510.1518,292.9440,124.1536,-49245.0156,121660.0468,-214418.8281
5.3662,143.6669,-45.5514,-3911.2517,67138.7734,-112980.0390
104.2744,104.6403,-22.3184,-29487.5078,-28612.5097,33600.0117
-76.1630,229.2207,75.2483,1723.7506,-90938.7812,114668.7812
-709.7976,876.2708,519.7255,13308.7548,-175866.3125,226747.5781
-1248.2436,1219.0346,925.6638,58406.2734,-250468.8437,286685.1250
-731.3842,272.7598,237.6358,-48623.7695,130873.7968,-201407.5781
-730.4695,235.4406,204.2802,-45307.5117,125300.0468,-190723.8125
-300.6883,11.8909,97.0788,-15076.2548,66990.0234,-99286.2812
25.8552,22.1964,-76.3459,-19232.5058,1303.7504,12048.7548
-3.1099,216.9639,102.2621,3123.7509,-72161.2734,118798.7812
-474.7839,761.5079,317.5796,-16248.7558,-196052.5781,267960.0937
-1031.1577,1292.2706,865.4165,56752.5234,-275940.0937,286685.1250
-1004.6928,1361.2989,912.3093,167405.0625,-256663.8437,286685.1250
-419.9026,252.8806,82.3829,-50505.0156,83623.7812,-163380.0625
-363.7407,364.2896,-14.0252,-50505.0156,75197.5312,-144506.2968
-8.4151,98.7253,-5.0613,35026.2617,31535.0117,-31771.2617
83.6025,5.4881,-233.3673,-5932.5019,-34580.0156,91971.2812
-67.1381,392.0961,-29.0871,-18681.2578,-82687.5312,164228.7968
-1074.4530,1138.2370,751.8122,69763.7734,-193611.3125,286685.1250
-1780.7747,1555.5177,1009.9370,79318.7734,-286676.3437,286685.1250
-813.5232,290.3218,85.9806,-36093.7617,117888.7968,-192377.5781
-791.6317,179.0958,-34.7581,-10298.7539,110810.0468,-182306.3125
-279.8944,83.4805,35.4289,-54066.2695,62580.0273,-100511.2812
222.8179,105.0671,29.3920,14446.2548,-9887.5029,27632.5097
133.4224,465.5150,270.1987,-65248.7734,-123716.2890,170957.5625
-615.8897,1089.4538,532.6531,-8601.2539,-242838.8593,286685.1250
17.0132,-3.6588,-94.6397,-21350.0078,43548.7656,-73281.2734
17.0132,-3.6588,-94.6397,-22767.5078,35140.0156,-73281.2734
120.4948,-50.2468,-112.9334,-6685.0029,-11051.2539,14183.7548
-31.2213,243.9167,76.3459,12810.0048,-92715.0390,126218.8046
-571.0700,831.9998,352.1547,-2458.7509,-187757.5781,257013.8593
-1383.2514,1739.8577,1235.2550,48151.2656,-275870.0937,286685.1250
-466.0028,-186.3523,-0.8537,30957.5117,21883.7578,-63778.7734
-417.2195,-160.4362,108.4820,40118.7656,13273.7548,-58047.5195
-372.0949,-393.1937,27.7455,-31972.5136,-48886.2656,-7945.0029
-351.5449,-229.7695,112.6285,-20763.7597,-95628.7812,41107.5156
-433.5619,535.3972,542.9585,-58222.5195,-167046.3125,163756.3125
-935.1765,917.6145,673.9418,-100458.7890,-230956.3437,286685.1250
-1519.9058,1229.8280,669.1245,161008.8125,-189542.5625,286685.1250
-577.7167,53.8446,245.1972,53261.2695,81068.7812,-157132.5625
-540.7633,47.3808,280.9920,51651.2695,71933.7734,-140586.2968
-430.0251,-406.9140,-79.0290,5250.0014,22566.2558,-41763.7656
-350.6912,-435.5132,97.0788,-41903.7656,-14525.0058,19057.5078
-220.6226,-253.2465,199.0970,9773.7539,-61101.2695,79590.0312
-433.8668,552.4103,521.1890,-49096.2695,-149931.2968,211531.3281
-1118.1140,1127.9316,666.5023,-1575.0006,-222477.5781,286685.1250
-287.0290,-181.1081,252.1489,39103.7656,45325.0195,-98201.2890
-287.0290,-181.1081,252.1489,26320.0097,36688.7656,-98201.2890
-15.7326,-649.1233,-9.0859,86905.0312,-8522.5029,-19162.5078
48.4175,-350.0205,295.5661,-37695.0156,-48938.7656,42953.7695
41.7098,105.2501,408.1946,-30668.7636,-115325.0390,171535.0625
-786.8752,962.1903,545.7026,8050.0034,-198791.3281,286685.1250
-1566.5549,1316.8452,1285.9896,46235.0195,-223825.0781,286685.1250
-404.2919,-53.9666,247.6974,-9318.7529,59246.2695,-135686.3125
-404.2919,-53.9666,247.6974,-988.7504,51773.7695,-120925.0312
-139.3374,-402.5235,133.3005,-8076.2524,2730.0009,-30703.7617
-58.9669,-506.8589,264.5277,38482.5117,-36015.0117,37730.0117
-106.5916,-2.5611,585.4001,-44625.0156,-97545.0312,124783.7890
-602.8401,755.8368,605.8890,-40766.2656,-205056.3281,286571.3437
-1465.8782,1258.8541,908.0408,-45727.5156,-241018.8281,286685.1250
-308.9815,-432.7082,-36.2216,38727.5117,65931.2734,14805.0058
-272.7598,-367.1556,65.7356,21070.0078,58843.7734,23817.5078
-87.4441,-238.5505,43.7830,8960.0039,-13798.7558,101867.5312
-308.9815,101.9572,7.8053,18777.5058,-88033.7812,208818.8281
-516.4935,607.1696,416.8536,117075.0468,-156257.5468,284795.0937
-1288.1240,1449.0479,1234.7672,24491.2597,-244886.3281,286685.1250
-463.7466,-6.5248,-39.5755,-901.2503,115211.2890,-109453.7890
-463.7466,-6.5248,-39.5755,18200.0078,115211.2890,-109453.7890
136.9592,18.2938,184.8279,15566.2558,-4261.2514,11777.5048
64.4550,-361.6675,-226.1108,55641.2695,-128817.5546,139868.7968
-298.6760,143.3620,97.5057,1128.7503,-186620.0781,199937.5625
-781.6311,880.9051,605.3403,59123.7734,-231770.0937,286501.3437
-1204.0947,1284.9530,1088.0512,82276.2812,-286650.1250,286685.1250
-756.4466,162.9363,41.4658,-22365.0078,123278.7968,-149712.5625
-733.0307,103.2377,37.0753,-15111.2548,118475.0468,-139160.0468
-441.4282,-124.3975,-193.1210,-21463.7578,79143.7734,-70708.7734
-221.0495,-136.8372,-139.1545,19416.2578,38780.0156,-19215.0078
-8.8420,-23.1721,-54.9422,-7560.0029,-47110.0195,54258.7695
-143.4840,360.3259,227.2694,9345.0029,-158208.8125,155977.5468
-894.8693,799.0101,279.5285,81156.2734,-279903.8437,283648.8437
-1352.9448,1186.4106,892.9790,135371.2968,-286685.1250,286685.1250
-341.4834,171.5954,188.3037,-2406.2509,-126271.2968,153912.5468
-341.4834,171.5954,188.3037,-22408.7597,-126271.2968,153912.5468
-530.7627,130.0686,86.2855,149983.7968,-203726.3281,225050.0937
-775.5941,1062.5621,135.9835,-30021.2597,-248115.0937,282913.8750
-1098.6616,1408.6798,1000.1193,48195.0195,-243547.5937,286685.1250
-726.1400,746.0802,696.0163,58870.0234,-183548.8281,283998.8437
-307.2131,145.8622,198.9140,15111.2548,96066.2812,-74716.2812
-244.5874,87.3832,205.8657,5162.5019,76527.5312,-53200.0195
-112.2627,12.5007,-36.5875,-44336.2656,-55903.7695,67182.5234
-360.3259,44.6977,1.7684,38062.5156,-159145.0625,141233.7968
-709.1268,539.7876,170.4978,29216.2617,-224516.3437,210350.0625
-1139.0299,1004.3270,867.6726,57093.7695,-235436.3281,286685.1250
-1114.2723,1080.3680,1023.3526,128143.7968,-201215.0781,286685.1250
-21.0988,-68.6625,-63.4183,24578.7597,29680.0097,-11453.7539
-21.0988,-68.6625,-63.4183,24578.7597,29680.0097,-11453.7539
55.1252,-99.7009,-39.9414,1330.0004,-44931.2656,78452.5234
-257.2102,-7.9273,-16.3424,58345.0195,-121170.0468,171578.8125
-568.6917,527.1040,58.8449,49096.2695,-156450.0625,223317.5781
-1181.8372,1304.5273,911.2118,56192.5195,-207795.0781,286685.1250
-1363.2503,1392.8862,1058.5374,112017.5390,-207025.0781,286685.1250
-121.7754,8.0493,-142.6912,-30301.2617,44625.0156,-23721.2597
-121.7754,8.0493,-142.6912,-30301.2617,44625.0156,-23721.2597
-5.1223,-10.0006,-108.7259,148.7501,-67453.7812,80850.0234
-295.6880,101.3474,-67.1991,15260.0058,-131136.2968,134592.5468
-660.4654,836.6343,284.7727,31683.7636,-181737.5625,210743.8281
-1120.4923,1276.3549,905.7236,67488.7734,-246496.3125,286685.1250
-168.4854,124.6414,158.1190,-24578.7597,70227.5234,-77796.2734
-168.4854,124.6414,158.1190,-24578.7597,70227.5234,-77796.2734
-23.1111,-4.4515,-61.2841,46716.2656,-41606.2656,41816.2656
-184.0351,-97.0788,90.4931,-13711.2558,-134583.7968,128913.8046
-512.1640,528.7504,354.7159,-6816.2524,-196525.0781,184721.3125
-1190.2525,975.8496,691.9306,99172.5312,-266595.0937,286685.1250
-288.9193,-253.4294,-91.4078,-20195.0078,-14026.2558,-3998.7514
-328.9216,-331.9706,-160.8630,-34860.0117,-20720.0078,2528.7507
-184.8279,-142.9352,-224.0375,29041.2617,-49708.7695,38850.0156
-414.7193,394.2303,52.3201,61923.7734,-130051.3046,151681.3125
-986.3381,663.8803,506.8589,55536.2695,-207060.0781,277278.8750
-1342.9442,1200.4360,979.2645,123917.5468,-214541.3281,286685.1250
-679.5519,304.5300,56.8326,33512.5117,137366.2968,-171438.8125
-640.6472,225.9888,30.9164,33512.5117,130322.5468,-158016.3125
-330.0802,219.7689,-150.3137,22732.5078,68775.0234,-62641.2734
-144.5206,-84.5781,-252.2099,-14551.2558,-34947.5117,51546.2695
-265.4423,74.6385,-195.3163,1960.0007,-103145.0390,101062.5390
-611.5601,619.6093,29.9408,65073.7773,-179996.3125,190723.8125
-933.3472,968.4103,509.7858,55711.2695,-231988.8281,281356.3437
-611.9869,-77.5655,-234.8917,-20492.5078,104842.5390,-142546.3125
-611.9869,-77.5655,-234.8917,-15400.0058,101307.5312,-142546.3125
-409.7191,-32.7458,-121.4705,-1671.2507,57233.7695,-84420.0390
-258.2468,-100.6766,-122.0193,9686.2539,-12582.5039,2100.0007
-138.1788,-78.3582,73.1140,-12276.2548,-100056.2890,88681.2812
-450.0873,280.0773,81.2852,-2213.7507,-197058.8125,192963.8125
-818.4625,590.0344,197.0847,45211.2656,-244807.5937,263515.0937
-1147.9937,1048.5979,1031.0358,76676.2812,-239155.0937,286685.1250
